PROPERTY_ID,COUNTRY,PROVINCE,CITY,PROPERTY_PRICE,BEDROOMS,BATHROOMS,PARKING,FLOOR_SIZE,Monthly_Repayment,Total_Once_off_Costs,Min_Gross_Monthly_Income
44114,South Africa,Free State,Welkom,1018140,4,2,2,82,50970,57965,109992
44115,South Africa,Mpumalanga,Nelspruit,2442986,4,2,3,201,14168,214320,33669
44116,South Africa,Limpopo,Tzaneen,1824909,2,3,3,132,48596,104856,111233
44117,South Africa,North West,Rustenburg,2151876,1,2,2,64,19443,102807,83348
44118,South Africa,Northern Cape,Upington,1003035,4,3,2,87,27458,289432,31074
44119,South Africa,Gauteng,Fourways,2001450,1,2,1,155,35953,93788,146421
44120,South Africa,Western Cape,Stellenbosch,1062348,2,2,3,66,48347,150246,80990
44121,South Africa,KwaZulu-Natal,Umhlanga,1140508,1,2,3,89,27125,335339,111598
44122,South Africa,Eastern Cape,Gqeberha,2760869,3,1,3,232,17468,294376,119964
44123,South Africa,Free State,Bloemfontein,1881310,1,3,1,136,25782,59390,69713
44124,South Africa,Mpumalanga,White River,3037102,3,3,3,162,21679,238387,182476
44125,South Africa,Limpopo,Polokwane,1379414,1,2,2,235,16591,164128,124404
44126,South Africa,North West,Hartbeespoort,2421110,1,3,1,161,50987,98541,139523
44127,South Africa,Northern Cape,Kimberley,2515008,4,3,1,97,23749,107962,144975
44128,South Africa,Gauteng,Centurion,1115906,1,1,1,135,32825,300251,168691
44129,South Africa,Western Cape,Bellville,6882098,2,2,1,78,36821,347782,63898
44130,South Africa,KwaZulu-Natal,Durban North,2227798,2,3,3,111,19071,174221,69165
44131,South Africa,Eastern Cape,Gqeberha,2014939,3,2,3,158,10645,196241,83945
44132,South Africa,Free State,Welkom,2239069,3,2,1,150,29080,145347,36931
44133,South Africa,Mpumalanga,Nelspruit,2570353,1,3,2,213,41563,303156,105723
44134,South Africa,Limpopo,Tzaneen,2439158,2,1,3,142,9169,251723,90109
44135,South Africa,North West,Rustenburg,918335,2,2,1,194,44799,314211,93182
44136,South Africa,Northern Cape,Upington,2637711,3,2,2,118,12691,82943,141916
44137,South Africa,Gauteng,Midrand,5285552,3,2,3,232,18017,286155,33263
44138,South Africa,Western Cape,Claremont,5903195,2,3,2,108,40668,261870,106803
44139,South Africa,KwaZulu-Natal,Ballito,2392781,4,2,3,91,48318,117592,128931
44140,South Africa,Eastern Cape,Gqeberha,2997361,2,1,3,133,29925,207372,111870
44141,South Africa,Free State,Bloemfontein,1905514,4,1,3,236,8188,277584,189472
44142,South Africa,Mpumalanga,White River,1067493,4,1,2,189,18269,271642,163621
44143,South Africa,Limpopo,Polokwane,1600609,1,3,2,150,35808,294115,155490
44144,South Africa,North West,Hartbeespoort,3593725,4,1,2,146,18570,259886,90842
44145,South Africa,Northern Cape,Kimberley,2003451,1,3,3,239,19314,232867,166914
44146,South Africa,Gauteng,Sandton,4655476,3,2,3,194,23338,89620,114950
44147,South Africa,Western Cape,Sea Point,5509078,4,3,2,72,12120,227319,121314
44148,South Africa,KwaZulu-Natal,Hillcrest,2491027,2,3,2,60,26502,119860,38889
44149,South Africa,Eastern Cape,Gqeberha,2430111,1,2,2,141,15448,221964,155169
44150,South Africa,Free State,Welkom,1877157,3,1,2,181,9256,89500,117991
44151,South Africa,Mpumalanga,Nelspruit,3147403,3,2,3,236,39527,199813,131566
44152,South Africa,Limpopo,Tzaneen,2445235,2,3,3,209,32714,228213,134082
44153,South Africa,North West,Rustenburg,2252963,1,3,2,129,43102,306360,102672
44154,South Africa,Northern Cape,Upington,957102,1,2,3,113,24594,182169,92805
44155,South Africa,Gauteng,Alberton,3498315,3,1,1,136,25553,324212,82594
44156,South Africa,Western Cape,Cape Town,1878275,4,3,3,132,44945,334987,54549
44157,South Africa,KwaZulu-Natal,Umhlanga,3389091,2,2,3,122,20906,187908,105502
44158,South Africa,Eastern Cape,Gqeberha,3292549,4,3,1,174,34401,263416,143641
44159,South Africa,Free State,Bloemfontein,1722360,2,1,3,239,43304,345028,53537
44160,South Africa,Mpumalanga,White River,1720825,4,3,3,150,24739,51873,141832
44161,South Africa,Limpopo,Polokwane,1445967,3,2,2,137,8279,183978,149768
44162,South Africa,North West,Hartbeespoort,1345253,2,2,2,157,16709,299458,47739
44163,South Africa,Northern Cape,Kimberley,1523830,3,2,3,239,36151,284414,80319
44164,South Africa,Gauteng,Fourways,5326182,4,2,3,187,30885,120175,157693
44165,South Africa,Western Cape,Stellenbosch,897728,4,2,1,78,42309,314002,54501
44166,South Africa,KwaZulu-Natal,Durban North,4610503,2,2,3,162,27668,167952,178124
44167,South Africa,Eastern Cape,Gqeberha,1803982,1,3,2,166,28223,194260,76521
44168,South Africa,Free State,Welkom,2154616,4,2,1,138,38636,269375,146501
44169,South Africa,Mpumalanga,Nelspruit,2604781,2,1,2,89,20989,81514,168162
44170,South Africa,Limpopo,Tzaneen,1943816,4,2,1,165,28614,267735,169939
44171,South Africa,North West,Rustenburg,1012360,4,1,2,191,8294,241627,68384
44172,South Africa,Northern Cape,Upington,2490174,2,3,3,121,38230,170718,139273
44173,South Africa,Gauteng,Centurion,2937253,1,1,2,183,52774,94901,160584
44174,South Africa,Western Cape,Bellville,887432,1,1,2,210,15254,258466,179730
44175,South Africa,KwaZulu-Natal,Ballito,3148819,3,3,2,137,45660,58254,122726
44176,South Africa,Eastern Cape,Gqeberha,2672690,2,2,2,110,14566,329973,78300
44177,South Africa,Free State,Bloemfontein,1216919,2,2,3,151,24865,123919,130551
44178,South Africa,Mpumalanga,White River,2183217,3,3,1,97,51623,143259,165705
44179,South Africa,Limpopo,Polokwane,2189003,4,1,3,90,29663,66899,153364
44180,South Africa,North West,Hartbeespoort,3321893,1,1,1,109,45608,161694,41590
44181,South Africa,Northern Cape,Kimberley,1546472,4,1,1,167,8102,139087,82343
44182,South Africa,Gauteng,Midrand,3546720,2,3,2,224,48025,96853,130217
44183,South Africa,Western Cape,Claremont,3663423,4,3,1,111,42174,266627,69360
44184,South Africa,KwaZulu-Natal,Hillcrest,2173183,4,1,1,125,30073,218012,164121
44185,South Africa,Eastern Cape,Gqeberha,3297910,4,3,1,172,39386,285393,171335
44186,South Africa,Free State,Welkom,2150622,3,2,2,145,50093,67773,130017
44187,South Africa,Mpumalanga,Nelspruit,1222984,3,3,1,209,47787,67823,81464
44188,South Africa,Limpopo,Tzaneen,1764208,2,2,2,140,45803,191453,145051
44189,South Africa,North West,Rustenburg,2120759,3,3,3,214,31712,63724,34233
44190,South Africa,Northern Cape,Upington,2004022,3,2,1,100,39118,315906,46945
44191,South Africa,Gauteng,Sandton,1526765,3,3,3,154,50131,154694,161067
44192,South Africa,Western Cape,Sea Point,3953446,4,3,3,238,13261,55759,115058
44193,South Africa,KwaZulu-Natal,Umhlanga,3117300,4,3,1,88,45360,142095,124611
44194,South Africa,Eastern Cape,Gqeberha,2825406,3,2,1,209,42653,233187,144643
44195,South Africa,Free State,Bloemfontein,1280726,2,2,1,88,45614,228416,78786
44196,South Africa,Mpumalanga,White River,1398815,1,1,3,146,15646,310435,161572
44197,South Africa,Limpopo,Polokwane,1062694,4,2,3,74,37877,328510,71576
44198,South Africa,North West,Hartbeespoort,3493217,3,2,1,62,22252,301093,97243
44199,South Africa,Northern Cape,Kimberley,1960958,1,1,1,72,34492,104847,99412
44200,South Africa,Gauteng,Alberton,1148643,4,1,1,236,43837,110381,126610
44201,South Africa,Western Cape,Cape Town,4958813,3,2,1,191,26988,187260,68099
44202,South Africa,KwaZulu-Natal,Durban North,2682470,1,2,3,174,47338,110303,90220
44203,South Africa,Eastern Cape,Gqeberha,2480717,2,1,1,163,13083,140164,174209
44204,South Africa,Free State,Welkom,867921,4,3,3,90,20735,218034,93543
44205,South Africa,Mpumalanga,Nelspruit,1021578,4,2,3,190,32487,249470,87867
44206,South Africa,Limpopo,Tzaneen,1612656,2,2,3,174,27549,156207,180568
44207,South Africa,North West,Rustenburg,1823487,4,2,2,183,44490,269290,166827
44208,South Africa,Northern Cape,Upington,2426107,4,3,3,175,26334,181957,47061
44209,South Africa,Gauteng,Fourways,2649563,4,3,2,188,45422,328521,124720
44210,South Africa,Western Cape,Stellenbosch,2557602,2,1,1,236,40432,213543,110741
44211,South Africa,KwaZulu-Natal,Ballito,1063929,2,1,1,157,11045,177305,94736
44212,South Africa,Eastern Cape,Gqeberha,2180131,1,1,1,194,19012,115387,97630
44213,South Africa,Free State,Bloemfontein,2244660,3,3,1,67,13585,312000,109701
44214,South Africa,Mpumalanga,White River,1877540,2,2,2,183,26625,229997,130677
44215,South Africa,Limpopo,Polokwane,2752518,4,3,1,238,27083,279142,43932
44216,South Africa,North West,Hartbeespoort,3530302,3,1,1,121,18480,123366,59931
44217,South Africa,Northern Cape,Kimberley,1352381,1,1,3,140,28230,303743,55456
44218,South Africa,Gauteng,Centurion,3996986,2,2,3,127,9133,348105,44576
44219,South Africa,Western Cape,Bellville,6198236,4,3,2,134,23479,192009,74561
44220,South Africa,KwaZulu-Natal,Hillcrest,2727210,4,3,1,177,52545,202146,183966
44221,South Africa,Eastern Cape,Gqeberha,3353896,4,3,3,100,32237,270641,111273
44222,South Africa,Free State,Welkom,934673,4,3,2,68,41162,93604,149741
44223,South Africa,Mpumalanga,Nelspruit,1491651,4,1,3,157,8797,65563,96710
44224,South Africa,Limpopo,Tzaneen,2259443,2,2,2,116,42725,93387,149770
44225,South Africa,North West,Rustenburg,1049479,4,2,3,148,47445,71894,56214
44226,South Africa,Northern Cape,Upington,2483453,2,3,3,124,39081,347021,53246
44227,South Africa,Gauteng,Midrand,3439539,1,1,1,197,43861,111038,130032
44228,South Africa,Western Cape,Claremont,5433536,3,2,1,216,29550,332936,81023
44229,South Africa,KwaZulu-Natal,Umhlanga,1390526,2,3,2,207,24965,185708,31967
44230,South Africa,Eastern Cape,Gqeberha,1333501,2,1,3,150,35923,306644,100513
44231,South Africa,Free State,Bloemfontein,1109058,3,2,1,131,18029,265901,104777
44232,South Africa,Mpumalanga,White River,2977945,3,1,2,196,46713,204730,161719
44233,South Africa,Limpopo,Polokwane,858004,4,1,2,227,36917,107424,173409
44234,South Africa,North West,Hartbeespoort,2013038,2,3,2,122,41746,187217,128614
44235,South Africa,Northern Cape,Kimberley,1657548,2,2,1,140,39334,317359,40315
44236,South Africa,Gauteng,Sandton,4906599,1,3,2,86,21656,237997,179261
44237,South Africa,Western Cape,Sea Point,5916783,2,1,1,172,12764,246571,37779
44238,South Africa,KwaZulu-Natal,Durban North,1067584,1,2,2,222,26316,307313,51642
44239,South Africa,Eastern Cape,Gqeberha,1605906,1,3,1,68,30695,56626,158941
44240,South Africa,Free State,Welkom,1583711,3,2,3,172,39323,168688,128390
44241,South Africa,Mpumalanga,Nelspruit,2949640,4,3,3,188,48224,71994,118304
44242,South Africa,Limpopo,Tzaneen,2244152,4,2,3,156,33077,307695,74351
44243,South Africa,North West,Rustenburg,1707584,4,1,3,82,48638,273152,46173
44244,South Africa,Northern Cape,Upington,1884963,4,2,1,172,36358,181839,97717
44245,South Africa,Gauteng,Alberton,1931367,4,3,2,239,29929,70063,82881
44246,South Africa,Western Cape,Cape Town,6717809,1,2,1,157,20385,90016,91891
44247,South Africa,KwaZulu-Natal,Ballito,3720143,1,1,2,187,32231,90099,116270
44248,South Africa,Eastern Cape,Gqeberha,2978179,2,3,1,139,29797,334335,184778
44249,South Africa,Free State,Bloemfontein,2042239,2,2,3,195,28536,323960,167040
44250,South Africa,Mpumalanga,White River,854726,1,2,1,89,47348,216088,84828
44251,South Africa,Limpopo,Polokwane,1883908,1,2,3,69,36984,208041,163488
44252,South Africa,North West,Hartbeespoort,1610758,1,2,1,60,23597,209687,136291
44253,South Africa,Northern Cape,Kimberley,1640565,4,1,2,238,47166,118999,129884
44254,South Africa,Gauteng,Fourways,4706769,1,3,3,157,17568,144880,36348
44255,South Africa,Western Cape,Stellenbosch,1175188,4,2,3,68,45852,168150,40089
44256,South Africa,KwaZulu-Natal,Hillcrest,3819681,1,1,2,204,18542,79316,60940
44257,South Africa,Eastern Cape,Gqeberha,3108037,1,2,1,65,45381,195707,34862
44258,South Africa,Free State,Welkom,940105,1,3,1,207,30534,147938,109427
44259,South Africa,Mpumalanga,Nelspruit,1511300,4,1,2,193,45343,110149,77831
44260,South Africa,Limpopo,Tzaneen,1079425,1,3,2,238,39299,133100,187274
44261,South Africa,North West,Rustenburg,1397484,4,2,3,134,18855,270449,171144
44262,South Africa,Northern Cape,Upington,1642649,3,1,3,175,50517,214937,46086
44263,South Africa,Gauteng,Centurion,1393721,2,3,2,96,47688,114727,60092
44264,South Africa,Western Cape,Bellville,4793094,3,3,2,236,51394,114563,163917
44265,South Africa,KwaZulu-Natal,Umhlanga,1952953,2,1,1,227,43971,330787,46616
44266,South Africa,Eastern Cape,Gqeberha,2889484,3,2,3,113,41503,108776,141993
44267,South Africa,Free State,Bloemfontein,1329025,2,3,3,145,33806,62925,74744
44268,South Africa,Mpumalanga,White River,2922335,4,2,1,214,11130,300169,162681
44269,South Africa,Limpopo,Polokwane,1308589,1,2,3,161,52048,298030,103674
44270,South Africa,North West,Hartbeespoort,3515797,1,1,1,117,34790,97354,163737
44271,South Africa,Northern Cape,Kimberley,1946363,2,3,3,166,31441,331416,112439
44272,South Africa,Gauteng,Midrand,1793867,3,2,2,156,28551,66033,98442
44273,South Africa,Western Cape,Claremont,6440299,4,1,1,200,38939,70857,128536
44274,South Africa,KwaZulu-Natal,Durban North,3365957,1,3,1,188,9287,116218,100081
44275,South Africa,Eastern Cape,Gqeberha,2988265,2,1,2,118,14495,331767,181688
44276,South Africa,Free State,Welkom,2302885,4,1,2,163,32475,147508,63054
44277,South Africa,Mpumalanga,Nelspruit,2548046,1,3,1,185,24674,108283,43018
44278,South Africa,Limpopo,Tzaneen,1660224,1,2,2,141,15868,59857,54603
44279,South Africa,North West,Rustenburg,1370109,4,2,1,108,9541,184033,30501
44280,South Africa,Northern Cape,Upington,2267832,1,2,2,216,17949,174593,50204
44281,South Africa,Gauteng,Sandton,1557561,2,1,2,129,35085,123089,63635
44282,South Africa,Western Cape,Sea Point,7031411,4,3,1,163,26479,310828,93245
44283,South Africa,KwaZulu-Natal,Ballito,3470993,4,1,1,177,40469,102571,126856
44284,South Africa,Eastern Cape,Gqeberha,2395400,1,3,3,174,43458,313366,60248
44285,South Africa,Free State,Bloemfontein,2637781,2,1,3,138,29905,98252,185217
44286,South Africa,Mpumalanga,White River,2495245,1,2,2,125,14575,260706,176516
44287,South Africa,Limpopo,Polokwane,2298602,1,1,1,153,30328,88697,63887
44288,South Africa,North West,Hartbeespoort,2044876,3,3,2,68,43376,223044,172179
44289,South Africa,Northern Cape,Kimberley,1839922,3,1,1,89,10294,51524,53767
44290,South Africa,Gauteng,Alberton,1890012,2,2,1,182,35541,339661,35511
44291,South Africa,Western Cape,Cape Town,2973339,3,1,2,90,39712,136566,35160
44292,South Africa,KwaZulu-Natal,Hillcrest,1247457,4,3,3,221,32361,152056,181424
44293,South Africa,Eastern Cape,Gqeberha,2697557,4,3,2,178,46162,216777,49361
44294,South Africa,Free State,Welkom,1150157,2,1,1,100,33463,74817,141487
44295,South Africa,Mpumalanga,Nelspruit,3115432,4,3,3,78,40505,235604,62421
44296,South Africa,Limpopo,Tzaneen,1701204,1,1,3,112,36939,213420,142662
44297,South Africa,North West,Rustenburg,2949150,1,1,1,78,48765,166446,164098
44298,South Africa,Northern Cape,Upington,2342075,3,1,1,94,47107,346013,88558
44299,South Africa,Gauteng,Fourways,4685848,4,3,1,143,40324,188656,178146
44300,South Africa,Western Cape,Stellenbosch,5822399,4,3,2,185,15604,327667,51184
44301,South Africa,KwaZulu-Natal,Umhlanga,1488388,3,2,3,63,52355,281239,174174
44302,South Africa,Eastern Cape,Gqeberha,1792593,2,1,1,196,35535,62945,187643
44303,South Africa,Free State,Bloemfontein,1608704,2,1,2,70,30580,288145,135936
44304,South Africa,Mpumalanga,White River,3143974,3,3,1,198,25024,82616,119300
44305,South Africa,Limpopo,Polokwane,2087595,3,3,2,142,21653,321641,109512
44306,South Africa,North West,Hartbeespoort,3396501,3,1,2,77,32895,57692,63226
44307,South Africa,Northern Cape,Kimberley,1346387,4,3,1,142,46808,92810,83241
44308,South Africa,Gauteng,Centurion,2022125,2,3,3,183,29303,320217,98098
44309,South Africa,Western Cape,Bellville,7347681,1,3,2,215,8316,250734,182080
44310,South Africa,KwaZulu-Natal,Durban North,2171181,3,2,1,238,42594,63312,42550
44311,South Africa,Eastern Cape,Gqeberha,2669486,1,3,2,74,28994,311687,106058
44312,South Africa,Free State,Welkom,1055611,1,1,2,218,11722,254920,83356
44313,South Africa,Mpumalanga,Nelspruit,1290499,3,1,3,223,34097,78933,118293
44314,South Africa,Limpopo,Tzaneen,2568685,1,1,2,145,19272,196986,83695
44315,South Africa,North West,Rustenburg,1628931,1,1,1,128,48614,92873,156146
44316,South Africa,Northern Cape,Upington,2245748,2,1,1,193,22004,94866,139012
44317,South Africa,Gauteng,Midrand,3160411,3,2,3,124,17167,150854,131244
44318,South Africa,Western Cape,Claremont,4348768,2,2,3,119,20323,68328,87525
44319,South Africa,KwaZulu-Natal,Ballito,2508657,1,2,1,74,45348,261396,91387
44320,South Africa,Eastern Cape,Gqeberha,2761707,1,1,3,139,27997,334519,110747
44321,South Africa,Free State,Bloemfontein,1479123,4,2,2,98,49389,344293,87357
44322,South Africa,Mpumalanga,White River,934321,4,3,1,193,25063,181226,145750
44323,South Africa,Limpopo,Polokwane,1067901,1,3,3,210,11526,85466,175606
44324,South Africa,North West,Hartbeespoort,1008989,3,1,1,237,48114,96467,125713
44325,South Africa,Northern Cape,Kimberley,2090063,1,3,2,99,41954,139901,63799
44326,South Africa,Gauteng,Sandton,3064156,2,3,1,75,27236,71236,152426
44327,South Africa,Western Cape,Sea Point,2873408,3,2,3,178,20585,277839,66704
44328,South Africa,KwaZulu-Natal,Hillcrest,1496585,2,3,2,219,48800,100173,92266
44329,South Africa,Eastern Cape,Gqeberha,2667904,4,2,3,111,40277,215281,143182
44330,South Africa,Free State,Welkom,2649413,3,2,2,236,10018,330557,59623
44331,South Africa,Mpumalanga,Nelspruit,1654017,3,2,1,205,34508,267829,163435
44332,South Africa,Limpopo,Tzaneen,1038722,2,1,3,234,17200,297533,137131
44333,South Africa,North West,Rustenburg,1207925,3,2,2,159,34105,217550,109112
44334,South Africa,Northern Cape,Upington,2276038,2,2,3,92,46339,313792,171978
44335,South Africa,Gauteng,Alberton,967273,2,2,1,77,33610,289348,158019
44336,South Africa,Western Cape,Cape Town,2347605,1,1,3,103,37868,92664,183245
44337,South Africa,KwaZulu-Natal,Umhlanga,1561953,1,3,3,183,46013,150480,91447
44338,South Africa,Eastern Cape,Gqeberha,2127352,1,3,2,189,15860,188593,133051
44339,South Africa,Free State,Bloemfontein,856968,4,1,3,156,26114,236347,47774
44340,South Africa,Mpumalanga,White River,1965825,2,2,1,124,11217,62791,178603
44341,South Africa,Limpopo,Polokwane,990312,3,3,2,93,46643,91585,136265
44342,South Africa,North West,Hartbeespoort,1672551,4,2,1,171,23395,79256,132198
44343,South Africa,Northern Cape,Kimberley,1742829,4,2,2,168,16898,278344,176190
44344,South Africa,Gauteng,Fourways,3894694,1,3,1,200,26082,202650,57454
44345,South Africa,Western Cape,Stellenbosch,1649532,3,3,1,190,24347,215101,158395
44346,South Africa,KwaZulu-Natal,Durban North,1154938,3,2,1,90,19267,122403,168520
44347,South Africa,Eastern Cape,Gqeberha,2694151,4,3,3,74,22048,74926,183412
44348,South Africa,Free State,Welkom,2220096,2,3,1,84,22525,285087,132299
44349,South Africa,Mpumalanga,Nelspruit,2029180,4,2,3,99,26778,128710,60080
44350,South Africa,Limpopo,Tzaneen,1190881,3,2,1,77,27415,174710,119346
44351,South Africa,North West,Rustenburg,3015829,2,3,3,163,51923,169451,102506
44352,South Africa,Northern Cape,Upington,2414460,2,1,3,125,28844,84292,83769
44353,South Africa,Gauteng,Centurion,2290660,2,3,2,177,30473,243306,94202
44354,South Africa,Western Cape,Bellville,4088617,2,2,1,90,51972,328667,59212
44355,South Africa,KwaZulu-Natal,Ballito,1451294,2,2,1,138,13046,320410,49773
44356,South Africa,Eastern Cape,Gqeberha,2308347,2,1,1,104,25286,151195,61919
44357,South Africa,Free State,Bloemfontein,2345797,3,3,3,140,32723,157170,82530
44358,South Africa,Mpumalanga,White River,3042285,1,2,3,164,22742,319175,162258
44359,South Africa,Limpopo,Polokwane,2422103,4,2,1,223,42773,129221,142555
44360,South Africa,North West,Hartbeespoort,2749012,1,2,1,144,42158,160360,31046
